label10,label20,label30,label40,label50,label60,label70,label80,label90,label100
0.23044300079345703,0.2592036724090576,0.2718207836151123,0.3818018436431885,0.2633795738220215,0.24373841285705566,0.2502713203430176,0.3049051761627197,0.2892029285430908,0.403515100479126
0.18691587448120117,0.28034424781799316,0.29661035537719727,0.27758216857910156,0.30730175971984863,0.29875731468200684,0.3375368118286133,0.2878758907318115,0.27297210693359375,0.23006796836853027
0.2086794376373291,0.2697739601135254,0.2842155694961548,0.329692006111145,0.28534066677093506,0.27124786376953125,0.29390406608581543,0.2963905334472656,0.2810875177383423,0.3167915344238281
